_id,text,user.screen_name,coordinates.coordinates,created_at,user.location,source
ObjectID(544ce2dc0d0d4d4965f186fb),"@chanserrano We are sorry to hear the experience, please let us know the incident so that we can investigate for future improvements. -Chris",cathaypacific,,Wed Feb 26 09:19:31 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f186fc),"@reach_hard84 The accrual may still be pending, if you�۪d give us your Asia Miles number by DM we are happy to check for you, thanks.-Chris",cathaypacific,,Wed Feb 26 09:19:15 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f186fd),Travel Alert - Flights to/from Shanghai Pudong Airport may be affected due to air traffic control. More details at http://t.co/0sjgsObS87,cathaypacific,,Tue Feb 25 06:34:04 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f186fe),Book #fanfares to discover the best of #DaNang! Ba Na Hill Station &amp; Han River are the places you don't wanna miss!  http://t.co/VQAtPHtmni,cathaypacific,,Tue Feb 25 00:01:01 +0000 2014,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"
ObjectID(544ce2dc0d0d4d4965f186ff),"@sylvaintillon Sorry for the experience, please let us know what happeneded in DM so that we can look into it for future improvements -Chris",cathaypacific,,Mon Feb 24 10:03:58 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18700),"@kyledelaney65 @cathaypacificCA Thanks for sharing the pic, I�۪m sure you have had nice time with us onboard!  -Chris",cathaypacific,,Mon Feb 24 10:03:27 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18701),"@DrifterFunky The flight was delayed due to technical defects, please accept our apology for all the inconvenience caused. -Chris",cathaypacific,,Mon Feb 24 10:03:12 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18702),"@yukarti Happy to hear, it�۪s always our pleasure to provide safe and pleasant journeys to our passengers. -Chris",cathaypacific,,Mon Feb 24 10:02:59 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18703),@twlbtyhs  though there may be last minute aircraft switch which happen at times. -Chris,cathaypacific,,Mon Feb 24 10:02:45 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18704),"@twlbtyhs It really depends on the aircraft deployed, you can try checking the configuration in seats map...",cathaypacific,,Mon Feb 24 10:02:37 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18705),"@RobotBody Regret to hear, Alan. Would you mind letting us know the incident via DM so that we can review and assist? Thanks. -Chris",cathaypacific,,Mon Feb 24 10:01:59 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18706),"@winglets747 Hi Will, did you get your issue solved? Is there anything we can help?  -Chris",cathaypacific,,Mon Feb 24 10:01:33 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18707),@shakkabrutha Glad to know you like our DanDanMien! Will definitely take it into consideration for lounge menu improvements in future.-Chris,cathaypacific,,Mon Feb 24 10:01:13 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18708),@alainromero Today is definitely a lucky day for you! -Chris,cathaypacific,,Mon Feb 24 10:00:49 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18709),"@kyfirizky Our Jakarta hotline is +62 (21)5151747, though the hotline might be busy the time you called. Please try again later. -Chris",cathaypacific,,Mon Feb 24 10:00:35 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f1870a),Celebrate the #Oscars with us and be a winner yourself! Predict the winners of 7 categories at http://t.co/4tvzqjM6m1 before 2 March to win!,cathaypacific,,Fri Feb 21 09:42:09 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f1870b),"@flyboyvancouver Thanks Sebastian for the kind words, we are truly delighted to know the flight was enjoyable for you! -Chris",cathaypacific,,Fri Feb 21 09:20:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1870c),"@jacr82 Happy to hear, James. Happy Birthday and see you again soon! -Chris",cathaypacific,,Fri Feb 21 09:20:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1870d),"@devonbill Glad to hear, enjoy your stay in Melbourne! -Chris",cathaypacific,,Fri Feb 21 09:20:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1870e),"@paramjit2k Sorry to hear, please try other browsers or mobile app/site. Alternatively, arrive airport earlier to check in, thanks! -Chris",cathaypacific,,Fri Feb 21 09:20:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1870f),"@Vickycga Regret to hear, please tell us the incident by DM so we can follow up for improvements in the future, thanks. -Chris",cathaypacific,,Fri Feb 21 09:14:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18710),@souridatta You should be able to see all available flights when you search for your desired destinations at http://t.co/vDTFOHPqei. -Chris,cathaypacific,,Fri Feb 21 09:13:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18711),"@RinSusilo Glad to know the flight was pleasurable, and thanks for the suggestion!",cathaypacific,,Fri Feb 21 09:12:08 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18712),@canadiankms Welcome onboard! How did you like the journey? Let us know. -Chris,cathaypacific,,Fri Feb 21 09:11:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18713),@flyboyvancouver Have a nice trip back to NYC! Hope to see you again real soon :) -Chris,cathaypacific,,Thu Feb 20 06:00:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18714),"@joycechow Apologies, our hotlines could be busy as times. Please DM us your Marco Polo Club# so that we can reach you asap. -Chris",cathaypacific,,Thu Feb 20 05:51:23 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18715),"@kritinwho Regret to hear, we'd like to follow up and understand more about it. Could you tell us more via DM? -Chris",cathaypacific,,Thu Feb 20 05:50:33 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18716),"@LeeWoodford82 Sorry for the inconvenience, please try again with other browsers, or arrive the airport early for ground check in. -Chris",cathaypacific,,Thu Feb 20 05:48:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18717),"@eriiiic Glad to hear, Eric. Where were you flying to? - Chris",cathaypacific,,Thu Feb 20 05:46:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18718),Great tips to overcome flying fears http://t.co/ZdNGNR8iyp,cathaypacific,,Thu Feb 20 05:26:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18719),"@kyledelaney65 Please be assured that we always put safety first, and do always try our best to fly smoothly with precautions. -Chris",cathaypacific,,Thu Feb 20 04:18:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1871a),"@uk_crunch Regret to hear but thanks for the feedback, we'll definitely review the issue for future improvements. -Chris",cathaypacific,,Thu Feb 20 04:16:41 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1871b),"@flyboyvancouver Hi Sebastian, thanks for sharing! What did you enjoy most in our lounge? -Chris",cathaypacific,,Thu Feb 20 04:16:17 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1871c),"@mr_gadget Thanks for sharing the photo, how was the trip? :) -Chris",cathaypacific,,Wed Feb 19 03:55:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1871d),"@amandaaseah Glad to know your like our selection, hope to see you again soon! :) -Chris",cathaypacific,,Wed Feb 19 03:55:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1871e),"@joe_mc_d That's great to hear, please make yourself at home! -Chris",cathaypacific,,Wed Feb 19 03:55:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1871f),"@smurflx Sorry to hear, please help us understand the situation better through DM, we shall definitely look into it for you. -Chris",cathaypacific,,Wed Feb 19 03:48:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18720),"@halrefae Please allow us some time process the refund, thanks for the patience all along. -Chris",cathaypacific,,Wed Feb 19 03:45:12 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18721),"@AlNondorf Very sorry to disappoint you, you may want to secure your seats 48hrs before flight with online check in in future. -Chris",cathaypacific,,Wed Feb 19 03:44:36 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18722),@KatieDeolloz It's our pleasure! Where are you planning to go? -Chris,cathaypacific,,Wed Feb 19 03:44:03 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18723),"@ReadyPackTravel It's definitely going to be memorable, have a good time in HK! -Chris",cathaypacific,,Wed Feb 19 03:43:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18724),"@bytebot Happy to hear, feel free to share your experience here. -Chris",cathaypacific,,Wed Feb 19 03:42:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18725),@souridatta Can we have your Asia Miles# through DM so that we can follow up for you? Thanks.,cathaypacific,,Tue Feb 18 06:38:45 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18726),"@poontony Please let us know how can we help or improve in future through DM, thanks! -Chris",cathaypacific,,Tue Feb 18 04:30:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18727),"@_NickHardy Thanks for flying with us, be sure to get some rest after landing! -Chris",cathaypacific,,Tue Feb 18 04:30:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18728),"@PialiDG Sorry for getting back to you late, have you been able to reach our hotlines yet? -Chris",cathaypacific,,Tue Feb 18 04:30:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18729),"@Darrell_Nelson Such a coincidence, stay tuned for the our 7s advertisement!",cathaypacific,,Tue Feb 18 04:30:04 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1872a),"@czarinamaye We shall update everyone at http://t.co/adS1fgyTmw and notiFLY in case there are changes, please check before departure -Chris",cathaypacific,,Tue Feb 18 04:19:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1872b),@amandaaseah Thanks for the beautiful picture! Which programme in StudioCX fascinated you the most? Let us know. -Chris,cathaypacific,,Tue Feb 18 04:18:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1872c),@ReadyPackTravel Excited to welcome you onboard soon! Which flight is it? -Chris,cathaypacific,,Tue Feb 18 04:17:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1872d),"@PilotBoyGD Sorry for that, we will enhance the experiences for sure. Have you completed the transaction via website? -Chris",cathaypacific,,Tue Feb 18 04:16:53 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1872e),"@joe_mc_d glad to hear, how did you like our Cabana? Share with us! -Chris",cathaypacific,,Tue Feb 18 04:13:53 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1872f),@bytebot Nice to hear! Where were you traveling to? -Chris,cathaypacific,,Tue Feb 18 04:13:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18730),Book #fanfares now to check out this exotic city of  #Thailand - #ChiangMai for its cultural and natural wonderland! http://t.co/zgDaG62qfo,cathaypacific,,Tue Feb 18 00:00:46 +0000 2014,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"
ObjectID(544ce2dc0d0d4d4965f18731),"@MHaytersheff Glad to hear, welcome to Hong Kong! -Chris",cathaypacific,,Mon Feb 17 06:40:07 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18732),"@plane_spot Thanks for sharing the beautiful shot, which airport is this? :) -Chris",cathaypacific,,Mon Feb 17 06:40:06 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18733),"Travel Alert - Flights to/from Surabaya,Jakarta and New York (JFK) may be affected. Please find more info at http://t.co/0sjgsNTITZ",cathaypacific,,Sat Feb 15 15:49:19 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18734),"Travel Alert: Flights to/from Surabaya,Jakarta and New York (JFK) may be affected. Please find more info at http://t.co/0sjgsNTITZ",cathaypacific,,Sat Feb 15 07:17:46 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18735),"Travel Alert: Flights to/from Surabaya,Jakarta and New York (JFK) may be affected. More info at http://t.co/0sjgsNTITZ",cathaypacific,,Sat Feb 15 02:30:03 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18736),"@DrifterFunky If you are also a oneworld Emerald or Sapphire member, you have access to our lounges, hope this clarifies. -Chris",cathaypacific,,Fri Feb 14 10:36:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18737),@mr_gadget Welcome back to HK! Be sure to put on extra layers! -Chris,cathaypacific,,Fri Feb 14 10:35:54 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18738),"@beatoniser Sorry for getting back to you late, has everything been solved? Please DM us if you need further assistance. -Chris",cathaypacific,,Fri Feb 14 10:35:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18739),@AlNondorf It really depends I'm afraid. Nonetheless we are truly delighted to have you onboard for your Honeymoon trip! -Chris,cathaypacific,,Fri Feb 14 10:34:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1873a),@jajajajajasper Can we please have your Asia Miles# and email used for registration via DM? We shall check for you and assist. -Chris,cathaypacific,,Fri Feb 14 10:34:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1873b),"@vincenzo_minore Glad to hear and welcome to HK, make sure you put on extra layers!",cathaypacific,,Fri Feb 14 10:33:27 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1873c),@PatsFan0630 Happy Valentines Day! Where were you traveling too? -Chris,cathaypacific,,Fri Feb 14 10:33:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1873d),"@diahf42 We will continue to monitor closely and update everyone at  http://t.co/PuBGTmqYPZ, please check before departure -Chris",cathaypacific,,Fri Feb 14 10:32:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1873e),@alidabdul There are no cancellations for now but please check the updates at http://t.co/ccm40hvKaR before departing for the airport -Chris,cathaypacific,,Fri Feb 14 10:16:13 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1873f),Happy Valentines Day! Are you taking your love on an enchanting weekend getaway abroad? http://t.co/Cdq9pSfcwS,cathaypacific,,Fri Feb 14 09:15:10 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18740),Travel Alert: Flights to/from Surabaya and Jakarta may be affected due to volcanic ash. More info in http://t.co/0sjgsNTITZ,cathaypacific,,Fri Feb 14 07:22:30 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18741),"@VivienneGan Glad to know you like our selection, where were you traveling to? -Chris",cathaypacific,,Thu Feb 13 10:20:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18742),"@JetlagandMayhem It depends on the aircraft deployment, nonetheless be assured that PTV are available in all our flights. -Chris",cathaypacific,,Thu Feb 13 10:17:10 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18743),@joeamaraltweet Welcome to HK! Share the journey with us after your flight! -Chris,cathaypacific,,Thu Feb 13 10:16:07 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18744),"Travel Alert - Due to heavy snow weather in New York, several flights to/from JFK are being affected. More details at http://t.co/0sjgsNTITZ",cathaypacific,,Thu Feb 13 02:25:41 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f18745),"@silentkeel Sorry for the long wait, please send us your baggage ref# via DM so that we can check the progress for you, thanks. -Chris",cathaypacific,,Thu Feb 13 01:50:05 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18746),"@MockySmells Glad to know, and sorry once again for mistaking the special meal request. -Chris",cathaypacific,,Thu Feb 13 01:44:58 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18747),"@sideshowj We'll update everyone at http://t.co/t2IAg5UaxO in case there are changes in flights, be sure to check it before departure -Chris",cathaypacific,,Thu Feb 13 01:44:57 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18748),"@tomatoboi Happy to hear, we are excited to welcome you very soon! -Chris",cathaypacific,,Thu Feb 13 01:43:55 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18749),"@TonyChatfield Can't wait to see you onboard, Tony! We are getting excited about 7s too! -Chris",cathaypacific,,Thu Feb 13 01:43:52 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1874a),"@JimmyTheTucan Sorry to hear, please let us know what error did you face and via DM, we will help follow up asap. -Chris",cathaypacific,,Thu Feb 13 01:42:47 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1874b),"@Becky_Ball Please contact one of our ticketing offices at http://t.co/nJPBt6SK8F or Asia Miles for flight upgrade inquiry, thanks -Chris",cathaypacific,,Tue Feb 11 08:20:28 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1874c),"@_lincu_ Apologies for the system glitches, we shall look into it for improvements. Please send us a DM if you need further help -Chris",cathaypacific,,Tue Feb 11 08:20:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1874d),"@MockySmells Sorry to hear, may we know how was your special meal request made? We will check to prevent similar situation in future -Chris",cathaypacific,,Tue Feb 11 08:20:25 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1874e),"@Project_Elysium Sorry for the experience, we will review the situation internally to better attend to our passengers in future. -Chris",cathaypacific,,Tue Feb 11 08:20:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1874f),@kwonglunglam Glad to hear! We hope you will be able to try our new cabin products real soon. Enjoy your stay in Seoul. -Chris,cathaypacific,,Tue Feb 11 08:14:31 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18750),"@clam03 Thanks for the patience, airports could be really busy at times. Have you collected your bags yet? -Chris",cathaypacific,,Tue Feb 11 08:13:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18751),"@roundhoward Sorry as our hotlines could be busy at times, would you mind calling it again for instant support? Thanks. -Chris",cathaypacific,,Tue Feb 11 08:12:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18752),@jayps82 Great to hear! Thanks for flying with us! -Chris,cathaypacific,,Tue Feb 11 08:10:24 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18753),"@cokematic Glad to hear, it's our pleasure to assist! -Chris",cathaypacific,,Mon Feb 10 13:55:42 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18754),"@VivienneChow Apologies for the damage, please allow us some time to look into it before getting back to you, thanks. -Chris",cathaypacific,,Mon Feb 10 13:55:41 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18755),"@Miss_Jolanda Happy to hear about the surprise, enjoy your birthday flight with us! -Chris",cathaypacific,,Mon Feb 10 13:55:40 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18756),"@hjsb Please DM us your flight details, Marco Polo Club/Asia Miles# so we can check for you, thanks. -Chris",cathaypacific,,Mon Feb 10 13:52:37 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18757),"@AussieWoei Sorry to hear, we shall definitely review it for better arrangements in future. -Chris",cathaypacific,,Mon Feb 10 13:51:35 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18758),"@StormKatcher Sorry to hear, please DM us the details of the incident for better understanding, thanks. -Chris",cathaypacific,,Mon Feb 10 13:50:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f18759),"@UTayyab We are always delighted to bring enjoyable journeys to passengers, hope to see you onboard again soon! -Chris",cathaypacific,,Mon Feb 10 13:50:34 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1875a),"@Project_Elysium Regret to hear, please tell us the experience through DM so that we can look for future improvements. -Chris",cathaypacific,,Mon Feb 10 13:49:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1875b),@jonlin98 Thats very sweet of him! Hope the little boy enjoyed his flight with us. -Chris,cathaypacific,,Mon Feb 10 13:49:32 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1875c),"@smansfie Regret to hear but thanks for the comment, will definitely review it for smoother check in process in the future. -Chris",cathaypacific,,Mon Feb 10 13:48:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1875d),"@_Oanh CX271 was delayed for safety reasons resulting from an unforeseen aircraft defect, apologies for the inconvenience. -Chris",cathaypacific,,Mon Feb 10 13:48:30 +0000 2014,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>"
ObjectID(544ce2dc0d0d4d4965f1875e),@jamesplloyd @British_Airways A Silver member of MPO is only eligible for business class lounge access when flying with CX or KA only,cathaypacific,,Fri Feb 07 03:34:29 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
ObjectID(544ce2dc0d0d4d4965f1875f),"@semiNomadicRob ok then, good that it's working now, sorry about the glitch. -lisa",cathaypacific,,Fri Feb 07 03:21:41 +0000 2014,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
