ee trendy tweets as regards singapore airlines on 11/03/2014 t_url,",",neg
ee this luxury travel video on singapore airlines' private suites! what do you think of the ultra...,",",pos
ee notable tweets relevant to singapore airlines on 11/20/2014 t_url,",",neg
"ee how it feels to travel in a $23,000 singapore airlines suites class: t_url t_url",",",neg
coot's boeing 777-200er 9v-ota. a low cost carrier set up by singapore airlines which operates mostlyŠ—_ t_url,",",pos
"coot flies boeing 787-9 dreamliners to perth, hong kong from january: singapore airlines' low-cost offshoot s... t_url",",",pos
"cience-technology - singapore airlines internet bill a sky-high $1,200 us - business t_url",",",pos
chedule search results - singapore airlines t_url,",",neg
"cam alert: police warn of 'changi airport', 'singapore airlines' phone calls asking for passport details. t_url",",",pos
"aw a sbs bus with nardack art on it advertising singapore airlines. it left before i could snap a photo. sia, you are good in my books.",",",pos
avvy ifly clients snap up half-price tickets on singapore airlines looked like christmas had arrived early for... t_url,",",pos
ale!! book flights to singapore for Î£628 incl tax (subject to availability) flying with singapore airlines with... t_url,",",pos
pore airlines sells ticket at wrong price and wants customers to pay for the difference: singapore airlinesŠ—_ t_url,",",neg
"ubber-like eggs and sandwiches made a few days ago. singapore airlines, you can do better than this. t_url",",",neg
tŠ—“AT_USER roll out of the 1000th boeing 747. she went to singapore airlines. t_url,",",pos
"tAT_USER a canadian man racked up a $1,171 wi-fi bill on a singapore airlines flight. he has to pay the full amount. t_url",",",neg
t- did another a-380 shake up singapore airlines airbus big bird?: people flying an airbus a-380 may fe... t_url,",",neg
"t""AT_USER timing ... from singapore airlines inflight entertainment t_pos_emo cr doreen t_url",",",pos
"t Š—“AT_USER wow! &gt; what itŠ—Ès like to fly the $23,000 singapore airlines suites class t_url wow! *checks airmiles*",",",pos
"t wsj: a canadian man racked up a $1,171 wi-fi bill on a singapore airlines flight. he has to pay the full amount. t_url",",",neg
t westervillecr8v: singapore airlines passenger gets $1171 bill for in-flight wifi usage ... t_url,",",pos
"t via AT_USER passenger responsible for $1,171 wi-fi bill on singapore airlines t_url",",",neg
"t timesnow: tata-singapore airlines carrier vistara gets flying permit from dgca, may start flights ""shortly"": airline official (pti)",",",neg
t singapore airlines passenger incurs $1171.46 in-flight... t_url t_url,",",pos
t singapore airlines internet bill a sky-high $1200 us - huffington post canada,",",neg
"t newley: passenger stuck with $1,171 wi-fi bill on singapore airlines flight. t_url t_url",",",pos
"t mysteriousfact: singapore airlines have ""corpse cupboards"" to store people who die mid-flight.",",",neg
t mumbai24x7: mumbai24x7 singapore airlines' new indian joint venture vistara unveils services and frills - the... t_url,",",neg
"t itzwikipedia: singapore airlines has a special corpse cupboard, to store people who die while on the flight.",",",neg
t itouchrev: passenger on singapore airlines flight is presented with $1171.46 bill for wi-fi service: a... t_url,",",pos
t hispaviacion: the tipping point for free in-flight wi-fi: a $1171 bill on singapore airlines for... t_url,",",pos
"t gadevarona: singapore airlines passenger gets $1,200 inflight wifi bill shock t_url t_url",",",pos
t bloombergnews: business class for economy prices too good to be true at singapore airlines t_url,",",pos
t AT_USER singapore airlines signals budget determination with tiger takeover t_url,",",pos
t AT_USER fantastic service on singapore airlines suites AT_USER t_url,",",pos
"t AT_USER what it is like to fly the $23,000 singapore airlines suites class: t_url",",",neg
t AT_USER the wifi overage charges on singapore airlines might cost you more than the flight itselfŠ—”it did for this guy: t_url,",",pos
"t AT_USER one singapore airlines passenger probably wishes he would have put his phone in ""airplane mode."" t_url",",",pos
"t AT_USER singapore airlines, tata venture's vistara to start flights from january in india t_url",",",pos
"t AT_USER travelers be aware: passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url",",",pos
"t AT_USER a canadian man who racked up a $1,171 wi-fi bill on a singapore airlines flight says itŠ—Ès official: he has to pay. t_url",",",neg
"t AT_USER canadian passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER",",",neg
"t AT_USER a canadian man racked up a $1,171 wi-fi bill on a singapore airlines flight. he has to pay the full amount. t_url",",",neg
t AT_USER 22 hurt after singapore airlines flight descending into mumbai hit by turbulence t_url,",",neg
t AT_USER t_url singapore airlines sells discounted business class tickets due to computer error,",",pos
"t AT_USER wow. ""AT_USER Š—“what itŠ—Ès like to fly the $23,000 singapore airlines suites classŠ— by AT_USER t_url",",",neg
"t AT_USER virgin australia is not interested in a chinese partner. ""there is no better partner than singapore airlines."" t_url",",",neg
t AT_USER pantone's colour of the year (marsala) is not far off from singapore airlines' new interior colour t_url,",",neg
"t AT_USER what itŠ—Ès like to fly the $23,000 singapore airlines suites class t_url",",",neg
t AT_USER some singapore airlines aircraft have a corpse cupboard to store people who die mid-flight.,",",neg
t AT_USER the tipping point for free in-flight wi-fi: a $1171 bill on singapore airlines for jeremy gutsche t_url,",",pos
t AT_USER singapore airlines india joint venture gets flying permit t_url t_url,",",pos
t AT_USER tata-singapore airlines carrier vistara gets flying permit t_url t_url,",",neg
t AT_USER casino-like hedges seen hurting airlines as crude plunges. first casualty: singapore airlines. t_url t_url,",",pos
t AT_USER singapore airlines customer receives us$1171 wi-fiÎ¾bill! t_url,",",neg
t AT_USER travellers snap up half-price business tickets on singapore airlines after computer error t_pos_emo t_url,",",pos
t AT_USER passenger on singapore airlines flight is presented with $1171.46 bill for wi-fi service t_url,",",pos
"t AT_USER singapore airlines bills passenger $1,200 for in-flight wi-fi. t_url t_url",",",pos
"t AT_USER tata, singapore airlines venture vistara to take off on jan 9 t_url",",",neg
t AT_USER a singapore airlines a380 lines up for take-off at z’_rich airport!! itÎ‚s amazing how something so big can look lite!! t_url,",",neg
"t AT_USER passenger stung with $1,200 wifi bill for checking email &amp; uploading files on singapore airlines flight t_url",",",pos
"t AT_USER a singapore airlines customer was charged $1,171 for using airplane wifi: t_url",",",neg
t AT_USER singapore airlines have Š—“corpse cupboardsŠ— to store people who die mid-flight.,",",neg
t AT_USER AT_USER our star alliance partner singapore airlines has many non-stop flights a day &amp; can be reached at 800-742-3333 for detŠ—_,",",pos
"t AT_USER wow!! &gt;&gt; what itŠ—Ès like to fly the $23,000 singapore airlines suites class t_url",",",neg
"t AT_USER singapore airlines have ""corpse cupboards"" to store people who die mid-flight.",",",neg
t AT_USER 14 hurt due to severe turbulence during a singapore airlines flight- t_url,",",pos
t AT_USER rt AT_USER singapore airlines gears up for f1ÎÂ with light up the nightÎ¾carnival. t_url,",",pos
t AT_USER ouch! singapore airlines passenger shocked with $1171 in-flight wi-fi bill: t_url t_url,",",pos
"t AT_USER tata-singapore airlines-backed full service carrier 2 launch commercial operations frm jan 9, 2015 starts ticket bŠ—_",",",neg
t AT_USER tata-singapore airlines promoted receives permit from to begin commercial operations AT_USER,",",neg
t AT_USER sia (singapore airlines) - sex in air,",",neg
t AT_USER review: singapore airlines suites class a380 frankfurt to new york t_url,",",pos
"t AT_USER man hit with $1,200 internet bill for 'viewing emails' on singapore airlines flight t_url",",",pos
"t AT_USER virginÎ¾australia, singapore airlines launch frequent flyer exchange ---t_url",",",neg
t AT_USER very very 1st worldy problem: but geez the singapore airlines gold lounge is a disappointment - not even bathrooms!,",",neg
t AT_USER airplane internet gouging - singapore airlines billed me $1200 for the internet t_url t_url,",",neg
t AT_USER new/updated airline travel route information 17 october 2014 picture: singapore airlines resumes first class... t_url,",",neg
t AT_USER did you know? singapore airlines is the second largest buyer of dom perignon champagne in the world.,",",neg
"t AT_USER what it is like to fly the $23,000 singapore airlines suites class... t_url",",",neg
t AT_USER flight simulation technique centre signs an agreement with tata-singapore airlines for pilot training t_url,",",neg
t AT_USER via AT_USER business class review of singapore airlines adelaide to beijing via singapore t_url,",",neg
"t AT_USER singapore airlines bills passenger $1,200 for in-flight wifi t_url",",",pos
"t AT_USER what itŠ—Ès like to fly the $23,000 singapore airlines suites class via medium t_url",",",neg
t AT_USER news: eva air signs expanded codeshare deal with singapore airlines: eva air and singapore airlin... t_url,",",pos
"t AT_USER singapore airlines' inaugural a380 service from auckland inflight over windsor, nsw just now | AT_USER t_url",",",pos
"t AT_USER vistara signs inter-line agreement with singapore airlines, silkair t_url",",",pos
t AT_USER flyer racks up wallet-busting wifi bill during flight: a singapore airlines passenger was astonished to learn... t_url,",",pos
t AT_USER singapore airlines to implement door fix across entire fleet t_url,",",neg
t AT_USER did another a-380 shake up singapore airlines airbus big bird? t_url,",",neg
t AT_USER singapore airlines business class seats sold at economy rates due to computer error t_url t_url,",",pos
t AT_USER police warn of phone scam involving fake changi airport or singapore airlines contest t_url t_url,",",neg
t AT_USER singapore airlines passenger incurs $1171.46 in-flight wifi bill t_url cc AT_USER AT_USER,",",pos
t AT_USER did another a-380 shake up singapore airlines airbus big bird? t_url,",",neg
t AT_USER 22 hurt as singapore airlines plane hits turbulence while landing in mumbai t_url,",",neg
"t AT_USER tata-singapore airlines carrier vistara gets flying permit from dgca, may start flights ""shortly"": airline official (pti)",",",neg
"t AT_USER gewoon heel erg goed! singapore airlines ticket singapore ŠäŒ589, bali ŠäŒ655, sydney ŠäŒ979 t_url",",",neg
t AT_USER singapore airlines a380 contrail over sydney. is doing sq286 akl-sin t_url,",",pos
t AT_USER singapore airlines passenger stunned by $1200 in-flight wi-fi bill. t_url t_url,",",pos
"t AT_USER singapore airlines have ""corpse cupboards"" to store people who die mid-flight.",",",neg
t AT_USER flying first class on singapore airlines ruined my life t_url,",",pos
"t AT_USER man hit with $1,200 internet bill for 'viewing emails' on singapore airlines flight t_url",",",pos
"t AT_USER singapore airlines bills passenger $1,200 for in-flight wifi t_url",",",pos
"t AT_USER singapore airlines billed me $1200 for the internet, article: t_url via: AT_USER",",",neg
t AT_USER singapore airlines apologises to swiss youth orchestra musicians for denying access with their and t_url,",",neg
"t AT_USER man hit with $1,200 internet bill for 'viewing emails' on singapore airlines flight t_url",",",pos
t AT_USER singapore airlines price glitch causes half-price business fares: t_url t_url,",",pos
t AT_USER love this! how flying singapore airlines in 1st class for an hr ruined AT_USER 's life t_url t_url,",",neg
t AT_USER police warn of using airline tickets from changi airport and singapore airlines as bait. t_url t_url,",",neg
"t AT_USER singapore airlines jets into first place thanks to customer service, emirates second t_url t_url",",",pos
t AT_USER singapore airlines have a designated space for anyone who may die during the flight.,",",neg
t AT_USER singapore airlines commits to support events that elevate indonesian tourism.,",",neg
t AT_USER newsalert: tata-singapore airlines carrier gets flying permit from,",",neg
"t AT_USER what itŠ—Ès like to fly the $23,000 singapore airlines suites class Š—” t_url",",",neg
"t AT_USER tata-singapore airlines carrier vistara gets flying permit from dgca, may start flights ""shortly"": airlineŠ—_",",",neg
t AT_USER travellers snap up half-price business tickets on singapore airlines after computer error t_url,",",pos
t AT_USER newsalert: tata-singapore airlines carrier gets flying permit from,",",neg
"t AT_USER what it is like to fly the $23,000 singapore airlines suites class t,co/rsaqde4vo4 hilarious,",",",neg
"t AT_USER singapore airlines have ""corpse cupboards"" to store people who die mid-flight.",",",neg
t AT_USER singapore airlines' business-class seats wrongly sold for half-price t_url,",",pos
"t AT_USER ""passenger responsible for $1,171 wi-fi bill on singapore airlines"" good read t_url",",",pos
"t AT_USER other 5-star airlines: ana all nippon airways, asiana airlines, cathay pacific, hainan airlines, singapore airlines &amp; qaŠ—_",",",neg
t AT_USER did you know singapore airlines was the first airline in the world to offer free alcohol on flights? t_url AT_USER,",",neg
t AT_USER singapore airlines passenger gets Î£749 wi-fi bill t_url,",",neg
"t AT_USER what itŠ—Ès like to fly the $23,000 singapore airlines suites class by AT_USER t_url",",",neg
t AT_USER - t_url singapore airlines to launch first class on manila route t_url,",",neg
t AT_USER - t_url silkair joins singapore airlines to offer flights to denpasar t_url,",",neg
"t AT_USER singapore airlines has scoot, qantas has jet star and now AT_USER has link png - air niugini's first ever Š—“low cost carrierŠ— sŠ—_",",",neg
t AT_USER giving singapore airlines another +100 for putting super junior - mamacita into their entertainment section _™…  t_url,",",neg
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER",",",neg
"t AT_USER AT_USER just look at this ""what itŠ—Ès like to fly the $23,000 singapore airlines suites classŠ— by AT_USER t_url",",",neg
t AT_USER AT_USER awesome shot singapore airlines family.......superb!,",",pos
t AT_USER incredible video: flying singapore airlines in first class for an hour ruined my life t_url via AT_USER,",",pos
"t AT_USER looking at: hr lessons from singapore airlines: for any organization operating in any sector, human resources ... t_url",",",pos
t AT_USER singapore airlines have a designated space for anyone who may die during the flight.,",",neg
t AT_USER dining in premium class on singapore airlines t_url AT_USER,",",pos
t AT_USER airline food. yay or nay? these were taken on board singapore airlines during a recent trip to sydney. t_url,",",pos
t AT_USER flying singapore airlines in first class for an hour ruined my life t_url via AT_USER,",",pos
"t AT_USER move over singapore airlines suites, have you seen ""the residence"" 3 room suite on just 21k one way... t_url",",",neg
"t AT_USER ouch! passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER",",",neg
t AT_USER singapore airlines passenger incurs $1171.46 in-flight wifi bill t_url ouch.,",",pos
t AT_USER just take singapore airlines for your whole life _™…‘ and see pretty stewardess serve you and you will be safe.,",",neg
t AT_USER singapore airlines' new thai joint-venture carrier nokscoot cleared for take-off t_url,",",pos
t AT_USER puget sound - boeing test flights 9v-swy b777-312er singapore airlines first flight t_url,",",neg
t AT_USER holy shit. pro tip of the day: do not use singapore airlines onboard wi-fi service via t_url t_url,",",neg
t AT_USER airplane internet gouging - singapore airlines billed me $1200 for the internet t_url,",",neg
"t AT_USER singapore airlines has raised $2.5 million for community chest, which will be matched by the government. t_url",",",pos
t AT_USER rt AT_USER singapore airlines' new thai joint-venture carrier nokscoot cleared for take-off t_url,",",pos
t AT_USER police warn public of scam involving 'changi airport' or 'singapore airlines' contests t_url,",",neg
t AT_USER travellers snap up half-price business tickets on singapore airlines after computer error t_url via AT_USER,",",neg
"t AT_USER singapore airlines' new first, business class lounges at hong kong airport t_url via AT_USER",",",neg
t AT_USER business class for economy prices too good to be true at singapore airlines t_url,",",pos
"t AT_USER _™…ä_™…ä_™…ä_™…ä_™…ä_™…ä_™…ä_™…ä_™…ä rt Š—“AT_USER man hit with $1,200 internet bill for 'viewing emails' on singapore airlines flight t_url",",",pos
"t AT_USER ok maybe not. rt AT_USER : tata-singapore airlines carrier vistara gets flying permit from dgca, may start flights ""Š—_",",",neg
t AT_USER two 777s taxi for departure the emirates (a6-ebu) to dxb and singapore airlines (9v-swq) to sin via muc t_url,",",neg
t AT_USER virgin australia and singapore airlines set flight path for stronger frequent-flyer ties: t_url,",",pos
t AT_USER singapore airlines signals budget determination with tiger takeover - reuters: t_url,",",neg
t AT_USER singapore airlines sells discounted business class tickets due to computer error: t_url,",",pos
t AT_USER singapore airlines says Š—…not so fastŠ—È to mistakenly sold business class seats - business insider: t_url,",",neg
t AT_USER singapore airlines passenger racks up $1200 bill for in-flight wi-fi: t_url,",",pos
t AT_USER singapore airlines accidentally sells 900 business class fares at economy price Š—– consumerist: t_url,",",pos
t AT_USER did another a-380 shake up singapore airlines airbus big bird? - the times of india: t_url,",",neg
t AT_USER conde nast traveler readers favour singapore airlines: t_url,",",pos
t AT_USER cheap flights to china with singapore airlines: t_url,",",pos
t AT_USER air new zealand Š—– singapore airlines alliance takes off - scoop news: t_url,",",neg
t AT_USER singapore airlines says 'not so fast' to mistakenly sold business class seats t_url via AT_USER,",",neg
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER",",",neg
t AT_USER virgin australia and singapore airlines set flight path for stronger frequent ... - the age t_url,",",pos
t AT_USER singapore airlines internet bill a sky-high $1200 us - cbc.ca t_url,",",pos
"t AT_USER ""AT_USER singapore airlines suites is just crazy wtf t_url idm a 3 days 2 night flight with my fŠ—_",",",neg
t AT_USER 9. singapore airlines t_url,",",pos
"t AT_USER wow!! &gt;&gt; what itŠ—Ès like to fly the $23,000 singapore airlines suites class t_url",",",neg
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url t_url",",",pos
t AT_USER travellers snap up half-price flights on singapore airlines after computer error. t_url,",",neg
t AT_USER AT_USER sq is the airline code for singapore airlines u girl urghh ah!!!!! geramnya!!!!!!!!!!!!!!,",",neg
t AT_USER police warn public of scam involving 'changi airport' or 'singapore airlines' contests t_url,",",neg
t AT_USER going for singapore airlines charity run 2014 on 2 nov? take note of these traffic arrangements: t_url,",",neg
t AT_USER rt AT_USER en route to london plane selfie on singapore airlines AT_USER t_url hope you hŠ—_,",",pos
t AT_USER good news! singapore airlines and eva air customers can now enjoy seamless travel to the united states and canada. t_url,",",pos
t AT_USER fulfill your 2015 with great fares on singapore airlines to 40 destinations worldwide! t_url,",",pos
"t AT_USER AT_USER hi there, thank you for choosing singapore airlines, we hope you have a great flight and enjoy our book the cooŠ—_",",",pos
t AT_USER t_url singapore airlines raises s$2.5m for community chest t_url,",",pos
t AT_USER when you google AT_USER but end up getting results from singapore airlines (aka sia) _™…ê,",",neg
"t AT_USER beware people: passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER AT_USER",",",neg
t AT_USER 1 tight slap to AT_USER AT_USER tata-singapore airlines carrier vistara gets flying permit t_url,",",neg
t AT_USER christmas gift from shilla tour and singapore airlines: fly to singapore on 20th or 21st dec14 only usd... t_url,",",neg
"t AT_USER what it is like to fly the $23,000 singapore airlines suites class t_url",",",neg
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url",",",pos
t AT_USER 14 passengers and crew injured after sudden severe turbulence hit a singapore airlines (sia) flight sq615 from osaka toŠ—_,",",pos
t AT_USER singapore airlines cabin crew recruitment on 26th jan 2013 at sheraton towers hotel singapore. pls rt. t_url,",",pos
t AT_USER [today] singapore airlines india joint venture gets flying permit t_url,",",pos
t AT_USER [today] singapore airlines business class seats sold at economy rates due to computer error t_url,",",pos
t AT_USER [st] singapore airlines now codeshares on eva air flights to six north american airports t_url,",",neg
t AT_USER [cna] singapore airlines raises s$2.5m for community chest t_url,",",pos
t AT_USER singapore airlines and tourism australia form agreement to offer gourmet and food options. t_url,",",neg
t AT_USER grand cru features prominently on singapore airlines t_url,",",pos
t AT_USER AT_USER they are serving the prelude grands crus on singapore airlines too - t_url,",",neg
t AT_USER singapore airlines (sia) new promo fares from $298! t_url,",",pos
t AT_USER air nz and singapore airlines early bird airfares are out the early bird gets the worm! t_pos_emo,",",neg
"t AT_USER singapore airlines 9v-swj b773 ""star alliance livery"" is operating on today's sin-muc-man just arrived. t_url",",",neg
"t AT_USER !!!man hit with $1,200 internet bill for 'viewing emails' on singapore airlines flight t_url ooopsi!",",",pos
t AT_USER (today) singapore airlines india joint venture gets flying permit t_url,",",pos
"t AT_USER singapore airlines have ""corpse cupboards"" to store people who die mid-flight.",",",neg
t AT_USER singapore airlinesŠ—È epic business class ticket stuff up t_url t_url,",",pos
t AT_USER air india has also ceded space to singapore airlines and jet airways and parted with its sin routes. only one direct fliŠ—_,",",neg
t AT_USER swiss youth orchestra denied access to singapore airlines flight with their instruments... t_url,",",neg
"t AT_USER ""AT_USER this is not a hotel room, this is a first class cabin in a singapore airlines airbus a380. t_url",",",neg
"t AT_USER buyer beware: guy got a $1,171 wifi bill while flying singapore airlines t_url",",",pos
t AT_USER makcik makcik singapore airlines going for a run. i hope you all finish on time ok? _™È_ t_url,",",neg
t AT_USER my new job as singapore airlines spokesperson. t_url,",",pos
t AT_USER proud to be announcing a new relationship with singapore airlines t_url,",",pos
t AT_USER booking singapore airlines suites forÎ¾less t_url,",",pos
t AT_USER singapore airlines to implement door fix across entire a380 fleet t_url,",",neg
t AT_USER review: singapore airlines a380 inflight internet t_url via AT_USER the most comprehensive review of this sŠ—_,",",pos
t AT_USER business meeting with singapore airlines engineering company 11/19/2014: t_url via AT_USER,",",pos
t AT_USER traveller racks up Î£750 in wifi charges on singapore airlines flight t_url via AT_USER,",",neg
"t AT_USER crazy.. rt AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight. t_url t_url",",",neg
"t AT_USER $23,000, that is the price of singapore airlines suites class t_url",",",neg
"t AT_USER silkair opens denpasar flight schedule - singapore airlinesŠ—È (sia) regional offshoot, silkair, will start daily fl... t_url",",",pos
t AT_USER singapore airlines a380 hits turbulence and 22 people are left injured | t_url,",",neg
"t AT_USER *gulp* 'passenger stuck with $1,171 wi-fi bill on singapore airlines flight' (by AT_USER t_url *ouch!*",",",pos
"t AT_USER amazon plays santa after it glitch, singapore airlinesŠ—È plays scrooge t_url",",",neg
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER",",",neg
"t AT_USER omg!!! this is what itŠ—Ès like to fly the $23,000 singapore airlines suites class t_url",",",neg
t AT_USER singapore airlines india joint venture gets flying permit t_url,",",pos
t AT_USER singapore airlines signals budget determination with tiger takeover t_url,",",pos
"t AT_USER man hit with $1,200 internet bill for 'viewing emails' on singapore airlines flight t_url",",",pos
"t AT_USER news : bt, genesys win singapore airlines contact centre contract t_url",",",neg
"t AT_USER random ridiculousness: singapore airlines passenger outraged over $1200 in-flight wi-fi bill holy bandwidth, batman! airlŠ—_",",",pos
t AT_USER this is why i fly singapore airlines._™•,",",neg
"t AT_USER should have chosen my regular singapore airlines , instead of god awful jet airways.AT_USER is the best",",",pos
"t AT_USER tata-singapore airlines carrier vistara gets flying permit from dgca, may start flights ""shortly"": airline officials.",",",neg
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER check our t_url",",",neg
t AT_USER singapore airlines teddy bear giveaway ends today!: just a friendly reminder to sign up for your chance to win... t_url,",",neg
t AT_USER singapore airlines suites review lax-nrt (los angeles to tokyo) - t_url via AT_USER t_url,",",neg
t AT_USER review: singapore airlines krisflyer first class lounge sin - t_url via AT_USER t_url,",",neg
t AT_USER it almost happened to me: a $1200 wi-fi bill on singapore airlines - t_url via AT_USER t_url,",",neg
t AT_USER singapore airlines cabin crew recruitment novemberÎ¾2014 t_url,",",pos
t AT_USER airplane internet gouging - singapore airlines billed me $1200 for the internet t_url,",",neg
t AT_USER review: flying singapore airlines business class t_url via AT_USER,",",pos
"t AT_USER singapore airlines jets into first place thanks to customer service, emirates second t_url",",",pos
"t AT_USER singapore airlines starts a380 operation on singapore - auckland route, after securing approval sq - nz alliance. t_url",",",neg
t AT_USER a singapore airlines b777-200 were dragged by the strong winds and hit the air bridge terminal 1 at manila airport. t_url,",",pos
t AT_USER take off with singapore airlines as they launch new year flight sale!: if you are looking for long haul flight... t_url,",",neg
t AT_USER take off with singapore airlines as they launch new year flight sale! t_url,",",neg
t AT_USER singapore airlines Š—– air new zealand alliance takes off: the alliance between air new zealand and singapore ai... t_url,",",pos
t AT_USER singapore airlines Š—– air new zealand alliance takes off t_url,",",pos
t AT_USER with AT_USER female cabin crew known as singapore airlines training centre t_url,",",pos
t AT_USER passenger on singapore airlines flight is presented with $1171.46 bill for wi-fi service - t_url,",",neg
t AT_USER my first singapore airlines business class flight - seoul (icn) to singapore (sin) t_url,",",pos
t AT_USER Š—“AT_USER AT_USER cracks me up with her ride in singapore airlines' amazing first class. t_url via AT_USER,",",pos
t AT_USER singapore airlines first class suites ruined myÎ¾life t_url,",",neg
t AT_USER singapore airlines first class suites ruined my life - singapore airlines first class suites ruined myÎ¾life... t_url,",",pos
t AT_USER i added a video to a AT_USER playlist t_url a broad abroad: first class singapore airlines,",",pos
t AT_USER flying singapore airlines in first class for an hour ruined my life t_url via AT_USER,",",pos
t AT_USER singapore airlines suites is just crazy wtf t_url,",",neg
"t AT_USER man hit with $1,200 internet bill for 'viewing emails' on singapore airlines flight - gadgets &amp; tech- the independent t_url",",",neg
t AT_USER airplane internet gouging - singapore airlines billed me $1200 for the internet t_url,",",neg
t AT_USER en route to london plane selfie on singapore airlines AT_USER t_url,",",pos
t AT_USER AT_USER cracks me up with her ride in singapore airlines' amazing first class. t_url via AT_USER,",",pos
"t AT_USER what it is like to fly the $23,000 singapore airlines suites class t_url",",",neg
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url",",",pos
t AT_USER singapore airlines business class review a330 sin - mle maldives t_url Š—_,",",pos
t AT_USER parker aerospace signs lta with singapore airlines for 777 comprehensive support package. t_url t_url,",",pos
t AT_USER tata-singapore airlines joint venture vistara gets flying permit | t_url | outlook wires,",",neg
"t AT_USER ""iŠ—Èd slept for 6 hours, or $6,000 worth of the flight"" flying singapore airlines suites class t_url",",",neg
"t AT_USER exploring new heights in price gouging: singapore airlines passenger charged $1,171.46 for inflight wi-fi - t_url",",",pos
t AT_USER travel deals: cheap flights to china with singapore airlines: direct flights is offering low-cos... t_url,",",pos
t AT_USER singapore airlines loaded wrong fare and wants travel agents to pay for the mistake: singapore a... t_url,",",neg
t AT_USER singapore airlines' new a380 suites class to frankfurt! @ john f. kennedy international airport t_url,",",neg
t AT_USER review: singapore airlines suites class a380 frankfurt to new york - t_url t_url,",",pos
"t AT_USER four of my favorite brands in one picture -- singapore airlines, krug, salvatore ferragamo, andŠ—_ t_url",",",pos
"t AT_USER $1,200 wifi charge shows what is wrong with singapore airlines wifi - t_url t_url",",",neg
t AT_USER eva air and singapore airlines expand codeshare operations for north america travel t_url AT_USER Š—_,",",pos
t AT_USER singapore airlines fly's to the top with its excellent find out how here: t_url t_url,",",pos
t AT_USER singapore airlines a380 has landed at auckland airport t_url,",",neg
t AT_USER thanks for flying with singapore airlines. your wi-fi charges are $1475 t_url t_url,",",pos
t AT_USER singapore airlines will start a380 services to auckland - australia's loss and nz's gain t_url t_url,",",neg
t AT_USER singapore airlines 777-300 taking off from christchurch t_url,",",pos
"t AT_USER flying inside the $20,000 first-class suites on singapore airlines will change your life t_url",",",pos
"t AT_USER touch n' go&gt;&gt; passenger stuck with $1,171 wi-fi bill on singapore airlines flight... t_url t_url",",",pos
t AT_USER [adm-02] p-noy with singapore airlines engineering company president/ceo william tan seng koon in a business meeting. httŠ—_,",",pos
t AT_USER singapore airlines passenger gets Î£749 wi-fi bill - telegraph t_url,",",neg
t AT_USER singapore airlines t_url,",",pos
"t AT_USER what it is like to fly the $23,000 singapore airlines suites class t_url",",",neg
t AT_USER flyhigh manilaŠ—Ès top 3 most stylish airline cabin crew uniform for 2014: 3/3 singapore airlines t_url,",",pos
t AT_USER flying singapore airlines in first class for an hour ruined my life t_url via AT_USER,",",pos
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight t_url via AT_USER",",",neg
t AT_USER just us available on singapore airlines t_url,",",pos
t AT_USER passenger charged $1300 for singapore airlines wi-fi t_url,",",pos
"t AT_USER double beds, dom and givenchy in the sky - singapore airlines suites review : t_url via. AT_USER",",",pos
t AT_USER singapore airlines billed me $1200 for the internet t_url (cmts t_url,",",pos
"t AT_USER passenger stuck with $1,171 wi-fi bill on singapore airlines flight. t_url t_url",",",pos
t AT_USER world's best airline cabin crew 2014 is garuda indonesia!!! congrats for beating cathay pacific &amp; singapore airlines! hŠ—_,",",pos
"t AT_USER singapore airlines flight from singapore to mumbai hit by major turbulence, 22 injured.",",",neg
t AT_USER tata-singapore airlines carrier vistara receives flying permit from aviation regulator,",",neg
t AT_USER tata-singapore airlines carrier vistara gets flying permit t_url,",",neg
t AT_USER singapore airlines jet minutes away when mh17 shot down t_url,",",pos
t AT_USER singapore airlines is known as a boutique airline.,",",neg
t AT_USER first class : singapore airlines t_url t_url,",",pos
"t AT_USER woah! 1st class? pffft! rtAT_USER wow!! &gt;&gt; what itŠ—Ès like to fly the $23,000 singapore airlines suites class t_url",",",neg
"t AT_USER earlier, aquino met with singapore airlines engineering company, temasek, and other business executives in a bid to up inveŠ—_",",",pos
t AT_USER singapore airlines' challenge:fewer paying customers have airline scrambling to adjust t_url,",",neg
t AT_USER i like how singapore airlines take care of your instruments. t_url,",",neg
t AT_USER congrats! singapore airlines renewed with creative agency tbwa\singapore without a pitch. t_url AT_USER,",",neg
